zip,lat,lon,state
6089,41.8372,-72.8253,CT
11561,40.5877,-73.6595,NY
12809,43.2381,-73.4641,NY
15532,39.7673,-79.062,PA
21817,37.9845,-75.8429,MD
27233,35.9345,-79.7019,NC
28173,34.9251,-80.7278,NC
38181,35.2017,-89.9715,TN
38553,36.2112,-84.9777,TN
46259,39.667,-85.9981,IN
56361,46.153,-95.3289,MN
78284,29.4426,-98.4913,TX
84050,41.0678,-111.7163,UT
86004,35.2257,-111.5741,AZ
95437,39.4402,-123.7703,CA
98046,47.8209,-122.3151,WA
4210,44.0948,-70.239,ME
5459,44.9404,-73.0155,VT
12503,42.0381,-73.5819,NY
12975,44.5264,-73.4092,NY
14032,43.0362,-78.639,NY
28371,34.9006,-78.9969,NC
29687,34.9245,-82.3197,SC
37501,35.1693,-89.9904,TN
44682,40.3959,-81.4069,OH
50623,42.5253,-92.2207,IA
72358,35.7608,-89.922,AR
73142,35.599,-97.6251,OK
74468,35.6126,-95.5644,OK
87327,35.0684,-108.8336,NM
92869,33.7868,-117.7934,CA
2056,42.1177,-71.3269,MA
4110,43.759,-70.1993,ME
5402,44.4421,-73.0825,VT
6804,41.465,-73.398,CT
7304,40.718,-74.0754,NJ
8502,40.4483,-74.6557,NJ
12543,41.4886,-74.2163,NY
16855,40.9981,-78.3636,PA
20692,38.1899,-76.5087,MD
28010,35.7192,-80.8991,NC
33983,27.0074,-82.0163,FL
39067,33.1204,-89.4659,MS
40075,38.5521,-85.1019,KY
45253,39.1668,-84.5382,OH
55725,48.2594,-92.4896,MN
57064,43.4711,-96.8177,SD
95367,37.7298,-120.942,CA
2330,41.8883,-70.7678,MA
2645,41.7008,-70.0579,MA
12421,42.2522,-74.5407,NY
12471,41.8403,-74.0306,NY
13494,43.5249,-75.1428,NY
33415,26.656,-80.126,FL
36371,31.3074,-85.5263,AL
44212,41.2471,-81.828,OH
49317,43.0712,-85.4809,MI
51555,41.5644,-95.8913,IA
61822,40.1317,-88.2854,IL
72369,34.4542,-90.7684,AR
78054,29.3258,-98.6911,TX
81071,38.4667,-102.2921,CO
96718,19.5935,-155.438,HI
96802,21.306,-157.8587,HI
97736,42.7147,-119.0058,OR
98852,48.3093,-120.6565,WA
3102,42.9944,-71.4884,NH
16434,41.7936,-79.6849,PA
23955,37.1161,-78.0578,VA
28115,35.5774,-80.8226,NC
30276,33.2845,-84.5918,GA
32831,28.4656,-81.151,FL
37385,35.3562,-84.3068,TN
46384,41.4905,-87.0761,IN
47807,39.471,-87.4009,IN
53806,42.7288,-90.9608,WI
57567,44.055,-101.6876,SD
60457,41.7262,-87.8289,IL
60952,40.5714,-88.2551,IL
74338,36.2333,-94.6547,OK
75001,32.96,-96.8385,TX
83624,42.9896,-116.0934,ID
85614,31.8543,-111.0003,AZ
87564,36.6116,-105.636,NM
88570,31.6948,-106.3,TX
91377,34.185,-118.7669,CA
20004,38.893,-77.0263,DC
27415,36.0726,-79.792,NC
31205,32.8067,-83.6913,GA
32260,29.9377,-81.4206,FL
33919,26.5567,-81.9034,FL
43946,39.6526,-80.9243,OH
47715,37.9678,-87.4855,IN
49821,45.4887,-87.6079,MI
51601,40.7581,-95.3648,IA
58276,48.6252,-97.4545,ND
59241,48.4007,-107.0098,MT
62206,38.5514,-90.1544,IL
62946,37.7257,-88.544,IL
73719,36.9412,-98.2458,OK
75457,33.1702,-95.2181,TX
91395,34.2572,-118.467,CA
91915,32.6315,-116.9408,CA
93407,35.2828,-120.6596,CA
23511,36.9356,-76.3034,VA
23824,37.0916,-77.9851,VA
30241,33.0249,-84.9577,GA
34224,26.92,-82.3048,FL
38851,33.9026,-88.967,MS
43534,41.3773,-83.9425,OH
59748,46.0058,-112.6861,MT
65787,38.1025,-92.9148,MO
75173,33.0593,-96.3877,TX
77351,30.6829,-94.8976,TX
79078,35.702,-101.5346,TX
85926,33.7906,-109.9887,AZ
92092,32.8473,-117.2742,CA
7734,40.4414,-74.1306,NJ
11724,40.8601,-73.4423,NY
15446,40.0248,-79.395,PA
20420,38.9035,-77.0276,DC
20620,38.2275,-76.521,MD
45633,39.4656,-82.7479,OH
47249,38.9606,-86.2033,IN
48865,43.0895,-85.1165,MI
58620,46.456,-103.2647,ND
61080,42.4837,-89.0298,IL
95444,38.4335,-122.8676,CA
5671,44.3378,-72.7562,VT
5842,44.5489,-72.2648,VT
7014,40.8344,-74.1377,NJ
15017,40.3472,-80.1153,PA
17332,39.8007,-76.983,PA
24202,36.6609,-82.2126,VA
25071,38.4429,-81.4804,WV
28654,36.0788,-81.1781,NC
43216,39.969,-83.0114,OH
61775,40.6476,-88.404,IL
68380,40.2309,-96.4049,NE
70707,30.2047,-90.8695,LA
76687,31.4083,-96.5024,TX
80823,38.7119,-103.5006,CO
4266,44.358,-70.2558,ME
10311,40.6052,-74.1795,NY
16826,41.0642,-77.5978,PA
43231,40.081,-82.9383,OH
55977,43.5458,-92.6335,MN
57730,43.6573,-103.4258,SD
79027,34.5341,-102.3046,TX
97708,44.0582,-121.3153,OR
1092,42.2029,-72.229,MA
1534,42.1494,-71.6564,MA
4606,44.583,-67.7146,ME
12443,41.9327,-74.0687,NY
12586,41.5596,-74.1764,NY
14602,43.286,-77.6843,NY
16416,41.8188,-79.4463,PA
20754,38.7408,-76.6427,MD
30123,34.2442,-84.8457,GA
32634,29.3509,-82.2765,FL
34797,28.7444,-81.8263,FL
38006,35.7198,-89.0729,TN
54307,44.4601,-88.0074,WI
62839,38.6703,-88.4919,IL
69132,40.8041,-101.0149,NE
73049,35.5753,-97.2891,OK
77808,30.8202,-96.3059,TX
98109,47.6339,-122.3476,WA
99220,47.6536,-117.4317,WA
11352,40.6514,-73.8708,NY
13856,42.1756,-75.1532,NY
24822,37.6309,-81.6829,WV
29146,33.5343,-81.2499,SC
33026,26.0229,-80.2974,FL
37621,36.5042,-82.2645,TN
38880,34.6126,-88.5822,MS
40516,38.0544,-84.3548,KY
46209,39.7795,-86.1328,IN
66617,39.1271,-95.6384,KS
69345,41.5531,-103.7111,NE
71243,32.0434,-91.8257,LA
83722,43.4599,-116.244,ID
84060,40.6524,-111.5018,UT
99154,47.3897,-118.3659,WA
5343,43.1042,-72.7944,VT
12428,41.7218,-74.4141,NY
16240,40.9906,-79.2617,PA
27841,35.9086,-77.2763,NC
32094,30.1796,-82.8505,FL
38050,35.8379,-89.2273,TN
43026,40.0322,-83.1383,OH
45318,40.1176,-84.3496,OH
47236,39.1522,-85.7261,IN
51534,41.047,-95.7389,IA
56214,44.6055,-95.3178,MN
56737,48.4426,-96.1232,MN
61327,41.2352,-89.3218,IL
64188,39.0997,-94.5786,MO
64506,39.7893,-94.8043,MO
67214,37.7051,-97.3133,KS
67451,38.6776,-97.1061,KS
79225,34.2439,-99.5157,TX
80465,39.6125,-105.1746,CO
87072,35.6089,-106.3518,NM
19609,40.328,-75.9908,PA
29931,32.5527,-80.7434,SC
31720,30.8902,-83.7407,GA
31769,31.6209,-83.2498,GA
33158,25.6364,-80.3187,FL
33168,25.8902,-80.2101,FL
39225,32.2988,-90.1848,MS
46181,39.3696,-86.1838,IN
48184,42.2768,-83.3758,MI
49761,45.5595,-84.5221,MI
61770,40.432,-88.5247,IL
80014,39.6662,-104.835,CO
91935,32.7163,-116.8323,CA
93014,34.3989,-119.5185,CA
13065,42.8227,-76.802,NY
15502,40.046,-79.2585,PA
23025,37.4128,-76.3616,VA
24458,38.3266,-79.4988,VA
41861,37.4043,-82.8261,KY
46985,40.9602,-86.5404,IN
49270,41.8757,-83.6877,MI
50667,42.4672,-92.2162,IA
56433,47.001,-94.7234,MN
70715,30.8298,-91.6944,LA
75053,32.746,-96.9978,TX
97873,44.1346,-118.9716,OR
4258,44.1461,-70.3399,ME
17039,40.3005,-76.2584,PA
21648,38.4782,-76.2412,MD
30144,34.0287,-84.6047,GA
32189,29.5594,-81.6406,FL
78234,29.4241,-98.4936,TX
82936,41.0552,-110.1603,WY
84779,37.2022,-113.1854,UT
88534,31.6948,-106.3,TX
98276,48.9276,-122.3215,WA
6608,41.1895,-73.1811,CT
12040,42.6467,-73.3716,NY
24571,37.1528,-79.3297,VA
28624,36.1283,-81.3864,NC
38502,36.1628,-85.5016,TN
45711,39.4086,-81.965,OH
50273,41.3391,-94.0088,IA
54114,45.2617,-88.078,WI
73507,34.6246,-98.3895,OK
77708,30.14,-94.1604,TX
83854,47.7205,-116.9353,ID
94720,37.8738,-122.2549,CA
1030,42.0718,-72.6751,MA
2885,41.7256,-71.2702,RI
19022,39.8685,-75.3374,PA
28352,34.7599,-79.4673,NC
31738,30.9859,-83.8752,GA
44846,41.3111,-82.6126,OH
53507,43.0158,-89.9042,WI
64061,38.8178,-94.0462,MO
67052,37.6597,-97.5753,KS
75759,32.0415,-95.42,TX
78150,29.3759,-97.958,TX
79081,36.1927,-101.1952,TX
85710,32.2138,-110.824,AZ
87575,36.6805,-106.557,NM
94105,37.7864,-122.3892,CA
501,40.8154,-73.0451,NY
7882,40.7582,-74.9914,NJ
14213,42.9167,-78.8895,NY
19135,40.0247,-75.0518,PA
27616,35.8673,-78.5381,NC
40041,38.2536,-85.6622,KY
45324,39.8053,-84.0198,OH
47120,38.4331,-86.1897,IN
51039,42.4819,-96.0656,IA
55071,44.8344,-92.9873,MN
64424,40.2601,-94.0189,MO
65048,38.3615,-92.0468,MO
71418,32.1022,-92.1177,LA
72404,35.7792,-90.766,AR
78742,30.2313,-97.6703,TX
93517,38.2566,-119.208,CA
25802,37.7489,-81.2245,WV
26257,38.9144,-79.9767,WV
29665,34.7247,-82.9106,SC
34748,28.808,-81.8858,FL
47612,38.193,-87.6992,IN
49301,42.9566,-85.481,MI
78669,30.3899,-98.0539,TX
80018,39.7102,-104.7071,CO
80705,40.2707,-103.8338,CO
84301,41.6093,-112.1241,UT
95815,38.6093,-121.4443,CA
4096,43.8009,-70.175,ME
26302,39.2677,-80.3077,WV
26419,39.5755,-80.6667,WV
27855,36.4319,-77.1027,NC
28103,35.0167,-80.3781,NC
31620,31.1251,-83.4213,GA
33585,28.7356,-82.0616,FL
36323,31.4137,-86.0777,AL
49534,43.0141,-85.7543,MI
54859,46.1044,-91.8506,WI
55051,45.8958,-93.2942,MN
63446,40.1384,-92.0077,MO
89087,36.2204,-115.1458,NV
93242,36.4378,-119.7156,CA
93705,36.7863,-119.8286,CA
96860,21.316,-157.92255,HI
97060,45.5254,-122.3739,OR
6460,41.2175,-73.0549,CT
12844,43.4754,-73.6272,NY
13354,43.2484,-75.2535,NY
14414,42.903,-77.7274,NY
21664,38.6093,-75.9474,MD
37161,35.4834,-86.4603,TN
43845,40.2718,-81.7361,OH
53081,43.741,-87.7247,WI
53501,42.6055,-89.0704,WI
54805,45.4195,-92.0027,WI
72130,35.6674,-92.0933,AR
73004,35.1526,-97.8532,OK
93224,35.1786,-119.5412,CA
12214,42.6526,-73.7562,NY
16220,41.3898,-79.2709,PA
23831,37.3429,-77.4156,VA
27704,36.0383,-78.8764,NC
37080,36.329,-86.9163,TN
85601,31.5885,-111.316,AZ
13210,43.0354,-76.1282,NY
19451,40.2119,-75.3559,PA
23460,36.808,-76.0284,VA
24850,37.3324,-81.8316,WV
29582,33.8343,-78.6606,SC
37642,36.5399,-82.7252,TN
54624,43.4807,-91.1333,WI
56147,43.7637,-96.1089,MN
64018,39.4515,-94.7444,MO
66609,38.9919,-95.6681,KS
1267,42.7089,-73.2036,MA
4976,44.7772,-69.6976,ME
6726,41.5582,-73.0515,CT
33851,28.0369,-81.628,FL
36576,30.5222,-87.7457,AL
40011,38.5231,-85.1611,KY
40036,38.4219,-84.9586,KY
43974,40.1815,-80.8882,OH
55936,43.7101,-92.5692,MN
60950,41.2514,-87.8468,IL
62316,40.2341,-91.0705,IL
67487,39.2249,-97.0229,KS
75168,32.3749,-96.7166,TX
79411,33.5704,-101.8626,TX
80150,39.6478,-104.9878,CO
92161,32.8718,-117.2291,CA
95324,37.4002,-120.8723,CA
4493,45.2378,-68.5338,ME
24572,37.4531,-79.1141,VA
33140,25.8198,-80.1337,FL
37686,36.4461,-82.334,TN
37802,35.7565,-83.9705,TN
58275,47.7068,-97.2092,ND
59837,46.5825,-113.2087,MT
79373,33.1988,-101.822,TX
81129,37.1011,-106.0265,CO
81621,39.3535,-106.9988,CO
1602,42.2703,-71.8417,MA
1922,42.7568,-70.9351,MA
2742,41.6362,-70.9342,MA
4476,44.4645,-68.7111,ME
19465,40.1919,-75.6653,PA
25936,37.9554,-81.0714,WV
33605,27.9671,-82.4334,FL
39140,31.73,-90.0153,MS
46075,40,-86.3507,IN
54416,44.9337,-88.9761,WI
64683,40.0823,-93.6086,MO
66026,38.4102,-94.8718,KS
68527,40.8347,-96.5401,NE
72475,35.5631,-90.9207,AR
83272,42.1128,-111.3897,ID
92808,33.8579,-117.7513,CA
4625,44.2484,-68.2603,ME
22476,38.0329,-77.0633,VA
24139,36.9716,-79.4794,VA
24881,37.4504,-81.7057,WV
25966,37.6485,-80.8774,WV
30474,32.1934,-82.4067,GA
34140,25.9248,-81.6456,FL
38193,35.2017,-89.9715,TN
45845,40.3306,-84.3741,OH
50369,41.6727,-93.5722,IA
51063,42.1522,-96.1822,IA
65107,38.5767,-92.1735,MO
80733,40.3459,-103.5057,CO
81045,38.4474,-103.1505,CO
5051,44.0683,-72.1187,VT
38866,34.3831,-88.6674,MS
50127,41.7771,-93.2058,IA
63150,38.6273,-90.1979,MO
65101,38.5462,-92.1525,MO
97377,44.453,-123.1065,OR
2812,41.4691,-71.6751,RI
15860,41.3099,-79.054,PA
27013,35.7374,-80.7113,NC
38358,35.9251,-88.7688,TN
43074,40.2655,-82.8511,OH
44613,40.7142,-81.5957,OH
55963,44.211,-92.6613,MN
74523,34.2349,-95.6254,OK
77484,30.071,-95.9253,TX
85137,33.0594,-110.9123,AZ
98616,46.0515,-122.2995,WA
99524,61.2181,-149.9003,AK
2535,41.3575,-70.7416,MA
10467,40.8737,-73.8712,NY
12092,42.7045,-74.3648,NY
18373,,,
25617,37.7265,-81.8057,WV
29717,34.9708,-81.4306,SC
43953,40.3524,-80.6781,OH
49253,41.9671,-84.2767,MI
49814,46.4685,-87.8306,MI
70115,29.9289,-90.1005,LA
74948,35.402,-94.6332,OK
79201,34.4104,-100.2364,TX
14694,43.286,-77.6843,NY
23827,36.5951,-77.1975,VA
26266,38.4185,-80.4965,WV
36053,32.0955,-85.5315,AL
44882,40.9413,-83.1492,OH
50510,42.7784,-94.9824,IA
72839,35.6155,-93.2726,AR
76707,31.5527,-97.1588,TX
13477,43.0443,-75.521,NY
14131,43.2286,-78.8982,NY
14563,43.2228,-77.3717,NY
23541,36.9312,-76.2397,VA
32198,29.2108,-81.0228,FL
38240,36.2657,-89.2805,TN
48139,42.4523,-83.8147,MI
48382,42.5834,-83.5009,MI
70646,30.097,-92.9146,LA
77277,29.834,-95.4342,TX
78638,29.6726,-97.8306,TX
80935,38.8339,-104.8214,CO
8733,40.0263,-74.3254,NJ
24608,37.0982,-81.3409,VA
26617,38.489,-80.8257,WV
27887,36.2352,-77.5026,NC
27921,36.325,-76.15,NC
28904,35.0417,-83.7867,NC
37754,36.115,-84.0438,TN
38057,35.0588,-89.3595,TN
52573,40.6458,-91.9027,IA
62761,39.8524,-89.541,IL
63066,38.2809,-90.6521,MO
64048,39.4289,-94.3689,MO
71291,32.5317,-92.176,LA
74106,36.1883,-95.986,OK
75773,32.6661,-95.487,TX
85619,32.3763,-110.7605,AZ
88411,35.1303,-103.1605,NM
93514,37.5014,-118.4048,CA
94957,37.9624,-122.555,CA
96124,39.6139,-120.4046,CA
4455,45.3635,-68.2909,ME
8311,39.337,-75.1994,NJ
10456,40.8316,-73.9099,NY
20250,38.8873,-77.0327,DC
22746,38.6457,-78.0258,VA
32957,27.8359,-80.4931,FL
44509,41.105,-80.6945,OH
50009,41.6475,-93.4724,IA
55983,44.3121,-92.8103,MN
61815,40.1134,-88.3695,IL
62642,40.1017,-89.7469,IL
64029,39.0274,-94.2087,MO
75672,32.5165,-94.3251,TX
86556,36.3071,-109.2176,AZ
99840,59.4685,-135.3018,AK
4022,43.9755,-70.7924,ME
5666,44.2595,-72.585,VT
6491,41.3866,-73.1872,CT
16930,41.5656,-77.1195,PA
25440,39.2973,-78.0717,WV
41171,38.1316,-83.0797,KY
47881,39.4875,-87.1889,IN
70514,29.8488,-91.5458,LA
73070,35.1876,-97.3975,OK
76543,31.1172,-97.6651,TX
78160,29.2319,-97.9351,TX
87730,36.1281,-104.2277,NM
91101,34.1468,-118.1391,CA
4938,44.6653,-70.1329,ME
18105,40.6084,-75.4902,PA
20577,38.9008,-77.0345,DC
24628,37.3012,-82.1743,VA
30102,34.0707,-84.5894,GA
48760,43.3141,-83.272,MI
64874,36.7651,-94.0492,MO
74112,36.147,-95.907,OK
77868,30.3576,-96.0594,TX
96024,40.6342,-122.9239,CA
3053,42.8656,-71.3772,NH
15274,40.4344,-80.0248,PA
15701,40.6196,-79.1596,PA
21843,38.3365,-75.0849,MD
39664,31.3672,-90.6752,MS
45695,39.1416,-82.3682,OH
48426,43.4775,-83.0638,MI
49894,45.7849,-87.0734,MI
53548,42.6854,-89.1287,WI
60459,41.7447,-87.7699,IL
61132,42.3254,-89.1705,IL
63089,38.4601,-90.8822,MO
74101,36.0391,-95.8687,OK
76848,30.8816,-99.554,TX
77453,29.2161,-96.0263,TX
92332,34.5881,-115.5771,CA
96085,41.7736,-122.9882,CA
20046,,,
25719,38.4192,-82.4452,WV
28001,35.3573,-80.2044,NC
29669,34.6461,-82.4673,SC
30538,34.5037,-83.2587,GA
37809,36.151,-83.0281,TN
43103,39.7316,-82.9446,OH
49257,42.0548,-84.5039,MI
54653,43.9064,-90.9193,WI
57568,43.8995,-100.0746,SD
58266,47.9848,-97.8334,ND
15268,40.4344,-80.0248,PA
21521,39.5331,-79.0281,MD
30470,32.3188,-82.5593,GA
33685,27.872,-82.4388,FL
37605,36.3158,-82.3838,TN
44883,41.1238,-83.1844,OH
60411,41.5087,-87.5904,IL
65706,37.3312,-92.925,MO
78709,30.3264,-97.7713,TX
89044,35.9025,-115.1789,NV
34986,27.3215,-80.403,FL
35148,33.768,-87.0445,AL
41630,37.4798,-82.8316,KY
46755,41.4482,-85.2609,IN
50254,41.0029,-94.0686,IA
51008,42.8093,-96.2626,IA
84114,40.6681,-111.9083,UT
96065,40.9124,-121.9233,CA
96823,21.3072,-157.8465,HI
7308,40.7328,-74.0755,NJ
11940,40.809,-72.7538,NY
13136,42.5969,-75.8465,NY
17339,40.1463,-76.87,PA
23030,37.3663,-77.1082,VA
24530,36.7647,-79.6288,VA
30518,34.1124,-83.9965,GA
35054,33.5296,-86.3007,AL
43140,39.9001,-83.4439,OH
46104,39.6488,-85.5828,IN
53062,44.0679,-88.2231,WI
54424,45.2368,-89.1873,WI
66119,39.0966,-94.7495,KS
74829,35.4913,-96.4704,OK
76020,32.9035,-97.5412,TX
77709,,,
80741,40.5708,-103.4719,CO
92025,33.1101,-117.07,CA
95449,38.938,-123.0703,CA
98114,47.6062,-122.3321,WA
5441,44.7914,-72.7697,VT
19539,40.4992,-75.6872,PA
25259,38.6641,-81.2822,WV
26691,38.4045,-80.6667,WV
50392,41.5878,-93.6274,IA
55437,44.8261,-93.3538,MN
68723,42.277,-97.1926,NE
91732,34.0705,-118.0149,CA
98675,45.8622,-122.4275,WA
1906,42.4633,-71.0111,MA
6106,41.7498,-72.6947,CT
23290,37.5242,-77.4932,VA
26865,39.1823,-78.5095,WV
44306,41.0479,-81.4916,OH
45886,40.9892,-84.5845,OH
49050,42.5015,-85.2495,MI
60154,41.8524,-87.8845,IL
62908,37.3266,-88.9507,IL
98286,48.5578,-122.9837,WA
2451,42.3986,-71.2451,MA
4448,45.2456,-68.6666,ME
4922,44.6848,-69.38,ME
13664,44.5843,-75.6453,NY
14887,42.3994,-77.0268,NY
16750,41.8847,-78.3308,PA
21913,39.4015,-75.8654,MD
23899,37.2279,-76.9641,VA
31548,30.7977,-81.7075,GA
46538,41.3266,-85.816,IN
68359,40.6368,-97.2739,NE
73456,34.1679,-97.6029,OK
94602,37.8011,-122.2104,CA
2351,42.1167,-70.9543,MA
7675,41.0092,-74.0041,NJ
14091,42.5404,-78.9212,NY
19397,39.9832,-75.7481,PA
24361,36.7612,-81.8512,VA
26753,39.5636,-78.7887,WV
29020,34.2696,-80.591,SC
38019,35.5598,-89.6501,TN
38614,34.256,-90.6348,MS
50317,41.6122,-93.5296,IA
56002,44.1591,-94.0092,MN
68883,40.8106,-98.6065,NE
92656,33.5701,-117.7086,CA
95684,38.5953,-120.5949,CA
3231,43.4595,-71.7476,NH
35744,34.6046,-85.9067,AL
36607,30.6975,-88.1029,AL
42544,37.0631,-84.7192,KY
49357,42.9542,-85.4889,MI
61062,42.261,-89.8393,IL
72417,35.9165,-90.5762,AR
77665,29.8157,-94.3395,TX
78719,30.1802,-97.6667,TX
91801,34.0914,-118.1293,CA
93108,34.4378,-119.6159,CA
98337,47.5686,-122.6373,WA
2359,42.0621,-70.8044,MA
2762,42.0124,-71.3275,MA
3466,42.8956,-72.5097,NH
12010,42.9387,-74.1882,NY
19086,39.8871,-75.3721,PA
21840,38.2672,-75.9021,MD
31204,32.8424,-83.6766,GA
33623,27.9475,-82.4584,FL
44133,41.3232,-81.7457,OH
55554,44.8055,-93.7665,MN
61602,40.6936,-89.589,IL
68781,42.0496,-97.8223,NE
74102,36.154,-95.9928,OK
75393,32.7673,-96.7776,TX
94177,37.7749,-122.4194,CA
94296,38.5816,-121.4944,CA
97532,42.5297,-123.4393,OR
97533,42.308,-123.3273,OR
1033,42.2557,-72.52,MA
31067,32.8554,-82.9499,GA
32775,28.7702,-80.872,FL
37359,35.1941,-86.4217,TN
37743,36.1316,-82.8692,TN
45042,39.5321,-84.3896,OH
58529,46.4624,-101.5387,ND
62874,37.9182,-88.9767,IL
22185,38.8318,-77.2888,VA
24966,37.9922,-80.3653,WV
38835,34.9205,-88.5218,MS
39071,32.5578,-90.3235,MS
40143,37.7512,-86.4537,KY
55042,44.9946,-92.9056,MN
62426,38.9021,-88.6645,IL
75356,32.7673,-96.7776,TX
78523,25.981,-97.5209,TX
80510,40.2268,-105.5201,CO
3887,43.4861,-71.063,NH
4956,44.7967,-70.122,ME
10153,40.7641,-73.9735,NY
12045,42.4757,-73.7977,NY
19193,40.0018,-75.1179,PA
44415,40.763,-80.7042,OH
49503,42.9659,-85.6527,MI
49730,45.0645,-84.8562,MI
58713,48.5351,-100.5954,ND
63132,38.6746,-90.3747,MO
63538,39.9415,-92.6424,MO
68941,40.4931,-98.2465,NE
2021,42.1645,-71.1355,MA
10108,40.7808,-73.9772,NY
17837,40.9702,-76.9099,PA
23108,37.6271,-76.7072,VA
26342,39.0301,-80.8498,WV
38368,35.5096,-88.3508,TN
43271,39.969,-83.0114,OH
48831,43.0886,-84.3869,MI
52236,41.7339,-91.8795,IA
56258,44.4481,-95.7795,MN
63746,37.7078,-89.6948,MO
78839,28.687,-99.8264,TX
81526,39.1032,-108.368,CO
82711,44.6873,-104.4414,WY
91342,34.3054,-118.4322,CA
99105,46.8591,-118.1611,WA
13201,43.0481,-76.1474,NY
17122,40.2498,-76.8712,PA
29488,32.9052,-80.6668,SC
31039,32.596,-84.3844,GA
41049,38.2929,-83.6697,KY
53554,42.9044,-90.442,WI
63776,37.7348,-89.8116,MO
67454,38.7091,-98.1575,KS
76238,33.4965,-97.3859,TX
81428,38.865,-107.5985,CO
82833,44.6531,-107.0247,WY
97236,45.4887,-122.5091,OR
15560,40.0171,-78.9077,PA
18617,41.1746,-76.0746,PA
23705,36.8686,-76.3552,VA
28694,36.3776,-81.4872,NC
30087,33.8082,-84.1702,GA
30747,34.4859,-85.3362,GA
33443,26.3184,-80.0998,FL
40285,38.189,-85.6768,KY
55591,,,
72941,35.3661,-94.1917,AR
91762,34.0584,-117.6665,CA
14825,42.0392,-76.6202,NY
17099,40.6431,-77.5805,PA
29040,34.0144,-80.4665,SC
33511,27.9056,-82.2881,FL
33740,27.8918,-82.7248,FL
35986,34.4989,-85.8446,AL
49232,41.7361,-84.7245,MI
57476,44.7305,-98.5539,SD
58357,47.9487,-99.1401,ND
60563,41.7895,-88.169,IL
75928,30.6876,-93.7665,TX
85358,33.9686,-112.7296,AZ
92155,32.6716,-117.1657,CA
95946,39.2019,-121.2026,CA
99771,64.3537,-161.1932,AK
3038,42.8874,-71.302,NH
17758,41.3426,-76.5852,PA
40121,37.8928,-85.9489,KY
57536,44.5215,-99.7382,SD
74752,34.3965,-95.0119,OK
24724,37.3309,-81.2998,WV
25921,37.7076,-81.2507,WV
27710,36.0512,-78.8577,NC
28562,35.1004,-77.1029,NC
29128,34.1085,-80.4945,SC
32227,30.3802,-81.416,FL
36863,32.8616,-85.2161,AL
42516,37.2337,-84.7583,KY
47467,38.7687,-86.3428,IN
52052,42.7594,-91.119,IA
55920,44.0373,-92.6308,MN
56393,45.5608,-94.1625,MN
79109,35.1663,-101.8868,TX
80545,40.8659,-105.6893,CO
3254,43.7281,-71.3922,NH
15001,40.5921,-80.3197,PA
16565,42.1827,-80.0649,PA
16871,41.1868,-78.0341,PA
18911,40.3695,-75.2482,PA
35989,34.5697,-85.6272,AL
37304,35.3452,-85.138,TN
47801,39.4667,-87.4139,IN
79024,36.4453,-100.3254,TX
80437,39.522,-105.2239,CO
89434,39.5502,-119.7178,NV
91007,34.1243,-118.0515,CA
97292,45.5235,-122.6762,OR
2339,42.1214,-70.857,MA
7207,40.664,-74.2107,NJ
8008,39.6411,-74.1922,NJ
15925,40.4085,-78.6407,PA
18853,41.7015,-76.2754,PA
23467,36.7957,-76.0126,VA
31301,31.7741,-81.6186,GA
44104,41.4809,-81.6245,OH
47452,38.6535,-86.4532,IN
50653,42.9645,-92.8917,IA
53040,43.5214,-88.1925,WI
61738,40.7389,-89.012,IL
62610,39.5606,-90.434,IL
62702,39.8317,-89.6465,IL
62995,37.4205,-88.8879,IL
73741,36.5438,-98.2778,OK
74074,36.1043,-97.0609,OK
77987,29.3426,-97.0756,TX
95397,37.6566,-121.0191,CA
95741,38.5891,-121.3016,CA
14736,42.1204,-79.7349,NY
15321,40.3234,-80.1879,PA
25051,38.1591,-81.7092,WV
31023,32.2084,-83.186,GA
49463,43.372,-86.4237,MI
60476,41.5727,-87.6078,IL
60652,41.7454,-87.7135,IL
71921,34.2594,-93.4206,AR
73129,35.4312,-97.4913,OK
83285,43.0269,-111.2541,ID
97215,45.5143,-122.599,OR
98948,46.3751,-120.3305,WA
6708,41.5511,-73.0645,CT
14590,43.2341,-76.8217,NY
17111,40.2721,-76.8017,PA
17267,39.7698,-78.1986,PA
21617,39.0564,-76.045,MD
25630,37.7957,-81.7148,WV
33130,25.7672,-80.2059,FL
41230,38.1043,-82.6056,KY
55568,44.8055,-93.7665,MN
56098,43.7755,-94.1632,MN
78718,30.3264,-97.7713,TX
11969,40.8843,-72.3895,NY
18064,40.745,-75.3199,PA
21202,39.2998,-76.6075,MD
26222,38.6526,-80.3837,WV
40849,36.8899,-83.1433,KY
41234,37.8078,-82.7415,KY
44848,40.9206,-82.2817,OH
48469,43.4329,-82.5468,MI
49528,42.8811,-85.6239,MI
70805,30.486,-91.1481,LA
84312,41.7413,-112.1516,UT
15240,40.4344,-80.0248,PA
27880,35.7435,-78.0859,NC
29849,33.0988,-81.2068,SC
35907,33.8979,-86.0245,AL
44679,40.3234,-81.3084,OH
46030,40.1776,-86.0409,IN
50255,41.4547,-92.3357,IA
53122,43.0479,-88.0854,WI
70141,29.9546,-90.0751,LA
73020,35.4718,-97.2726,OK
73065,35.2453,-97.6216,OK
75117,32.7003,-95.878,TX
77414,28.8636,-95.9173,TX
77496,29.5255,-95.7565,TX
84534,37.2539,-109.1061,UT
